Name EN,Name CN
Crayon Shin-chan - Taiketsu! Kantam Panic!! (Japan),蜡笔小新-对决!泰坎大战!!
Crazy Faces (Europe) (Proto),疯狂面具
"Crystal Warriors (USA, Europe)",水晶战士
CutThroat Island (USA),割喉岛
CutThroat Island (USA) (Beta),割喉岛
"Daffy Duck in Hollywood (Europe, Brazil) (En,Fr,De,Es,It)",达菲鸭在好莱坞
Damojie Cun - Ghouls'n Ghosto (Taiwan) (En) (Unl),大魔界村
David Robinson's Supreme Court (USA) (Auto Demo),大卫罗宾逊的球场
"Deep Duck Trouble Starring Donald Duck (USA, Europe, Brazil) (En)",唐老鸭-危机重重
"Defenders of Oasis (USA, Europe) (Beta)",绿洲守护者
"Defenders of Oasis (USA, Europe)",绿洲守护者
"Defenders of Oasis (USA, Europe) (Virtual Console)",绿洲守护者
"Desert Speedtrap Starring Road Runner and Wile E. Coyote (USA, Brazil) (En)",飞奔的火鸡
"Desert Speedtrap Starring Road Runner and Wile E. Coyote (Europe) (En,Fr,De,Es,It)",飞奔的火鸡
"Desert Strike (Europe) (En,Fr,De,Es)",沙漠风暴-重返海湾
Desert Strike - Return to the Gulf (USA),沙漠风暴-重返海湾
Devilish (Japan) (En),恶魔弹珠台
"Devilish (Europe, Brazil) (En)",恶魔弹珠台
Devilish (USA),恶魔弹珠台
Dinobasher Starring Bignose the Caveman (Europe) (Proto),大鼻子击恐龙
Donald Duck no 4-Tsu no Hihou (Japan),唐老鸭的四件秘宝
Donald Duck no Lucky Dime (Japan),唐老鸭的幸运硬币
"Donald no Magical World (Japan) (En,Ja)",唐老鸭-魔法世界
Doraemon - Noranosuke no Yabou (Japan),小叮当-野良之介的野望
Doraemon - Waku Waku Pocket Paradise (Japan),小叮当-火热火热口袋天堂
"Double Dragon (USA, Europe) (Beta)",双截龙
"Double Dragon (USA, Europe)",双截龙
Dr. Franken (Europe) (Demo),弗兰肯博士
"Dr. Robotnik's Mean Bean Machine (USA, Europe)",蛋头博士的神奇机器
Dragon - The Bruce Lee Story (USA),李小龙传奇
Dragon - The Bruce Lee Story (Europe),李小龙传奇
Dragon - The Bruce Lee Story (Europe) (Beta),李小龙传奇
"Dragon Crystal (USA, Europe)",龙之水晶
"Dragon Crystal (USA, Europe) (Virtual Console)",龙之水晶
Dragon Crystal - Tsurani no Meikyuu (Japan),龙之水晶
Dragon Crystal - Tsurani no Meikyuu (Japan) (Virtual Console),龙之水晶
Dunk Kids (Japan) (En),灌篮小子
"Dynamite Headdy (USA, Europe)",铁头小子
Dynamite Headdy (Japan) (En),铁头小子
"Dynamite Headdy (USA, Europe) (Beta) (1994-07-01)",铁头小子
"Dynamite Headdy (USA, Europe) (Beta) (1994-06-15)",铁头小子
"Dynamite Headdy (USA, Europe) (Beta) (1994-07-05)",铁头小子
Dynamite Headdy (Japan) (En) (Beta),铁头小子
Earthworm Jim (USA),蚯蚓战士
Earthworm Jim (Europe),蚯蚓战士
"Ecco - The Tides of Time (USA, Europe, Brazil) (En)",小海豚2-潮汐时间
Ecco the Dolphin (Japan),小海豚
"Ecco the Dolphin (USA, Europe, Brazil) (En)",小海豚
"Ecco the Dolphin (USA, Europe, Brazil) (En) (Beta) (1993-06-14)",小海豚
"Ecco the Dolphin (USA, Europe, Brazil) (En) (Beta) (1993-07-xx)",小海豚
Ecco the Dolphin II (Japan),小海豚2-潮汐时间
Empire Syndicate (USA) (Beta) (1995-03-20),帝国联盟
"Ernie Els Golf (Europe) (En,Fr,De,Es,It)",艾尔斯高尔夫
Eternal Legend (Japan),永恒传说
"Evander Holyfield's 'Real Deal' Boxing (USA, Europe)",霍拳王拳击
"Excellent Dizzy Collection, The (Europe)",出色的眩晕收集
"F-15 Strike Eagle (USA, Europe)",F-15打击之鹰
"F1 (USA, Europe)",F1赛车
F1 - World Championship Edition (Europe),F1赛车-世界冠军版
Faceball 2000 (Japan) (En),小精灵炮弹对决2000
"Factory Panic (Europe, Brazil) (En)",工厂大战
"Fantastic Dizzy (USA, Europe) (En,Fr,De,Es,It)",迪兹蛋奇幻冒险
"Fantasy Zone (Japan, Europe) (En)",幻想地带
"Fantasy Zone (USA, Brazil) (En)",幻想地带
Fatal Fury Special (USA),饿狼传说特别版
Fatal Fury Special (Europe),饿狼传说特别版
FIFA International Soccer (Japan),FIFA国际足球
"FIFA International Soccer (USA, Europe)",FIFA国际足球
"FIFA Soccer 96 (USA, Europe) (En,Fr,De,Es)",FIFA足球96
"Foreman for Real (Japan, USA) (En)",真实拳击
Frank Thomas Big Hurt Baseball (USA),法兰克汤姆斯棒球
Fray - Shugyou Hen (Japan),法莉的修行
Fred Couples Golf (Japan),高尔夫协会
Fred Couples Golf (USA),高尔夫协会
Frogger (USA) (Proto),青蛙过街
From TV Animation Slam Dunk - Shouri e no Starting 5 (Japan),灌篮高手
G-LOC - Air Battle (Japan),G-Loc空战
G-LOC - Air Battle (Japan) (Rev 1),G-Loc空战
"G-LOC - Air Battle (USA, Europe, Brazil) (En)",G-Loc空战
Galaga '91 (Japan) (En),大蜜蜂91
Galaga 2 (Europe),大蜜蜂2
Gamble Panic (Japan),扑克大战
Gambler Jiko Chuushinha (Japan),自己中心派麻将
Ganbare Gorby! (Japan),加油戈比
"Garfield - Caught in the Act (USA, Europe)",加菲猫在行动
Garou Densetsu Special (Japan),饿狼传说特别版
Gear Stadium (Japan),激斗棒球
Gear Stadium Heiseiban (Japan),激斗棒球-平成版
Gear Works (USA),齿轮工厂
"George Foreman's KO Boxing (USA, Europe)",KO拳击
GG Aleste (Japan) (En),GG雅士达战机
GG Aleste (Japan) (En) (Aleste Collection),GG雅士达战机
GG Aleste 3 (Japan) (En) (Aleste Collection),GG雅士达战机3
GG Aleste II (Japan) (En) (Aleste Collection),GG雅士达战机2
GG Portrait - Pai Chan (Japan),GG描绘女孩版-陈佩
GG Portrait - Yuuki Akira (Japan),GG描绘女孩版-梅小路葵
"GG Shinobi, The (Japan) (En)",忍
Global Gladiators (Europe),米克与麦可
Global Golf (USA) (1994-06-20) (Proto),环球高尔夫
Gojira - Kaijuu Daishingeki (Japan),怪兽大进击
GP Rider (Japan) (En),GP车手
GP Rider (World),GP车手
GP Rider (World) (Beta) (1994-01-04),GP车手
"Greendog - The Beached Surfer Dude! (USA, Brazil) (En)",绿狗
Griffin (Japan) (En),格里芬战车
Gunstar Heroes (Japan),火枪英雄
"Halley Wars (USA, Europe, Brazil) (En)",哈雷大战
Halley Wars (Japan) (En),哈雷大战
Head Buster (Japan),机器人竞技场
Heavy Weight Champ (Japan),重量级冠军
"Home Alone (USA, Europe, Brazil) (En)",小鬼当家
Honoo no Toukyuuji - Dodge Danpei (Japan),炎之斗球儿-弹平
Hook (USA),铁钩船长
Hook (Europe),铁钩船长
Hurricanes (Europe),飓风队
Hyokkori Hyoutan-jima - Hyoutan-jima no Daikoukai (Japan),瓢箪島
Hyper Pro Yakyuu '92 (Japan),超职业野球92
In the Wake of Vampire (Japan) (En),吸血鬼-黑暗魔王
In the Wake of Vampire (Japan) (En) (Virtual Console),吸血鬼-黑暗魔王
"Incredible Crash Dummies, The (World)",铁人狂奔
"Incredible Hulk, The (USA, Europe)",铁人狂奔
"Indiana Jones and the Last Crusade (USA, Europe, Brazil) (En)",圣战奇兵
Iron Man X-O Manowar in Heavy Metal (USA),铁人XO-重金属之战
"Itchy & Scratchy Game, The (USA, Europe)",猫鼠大战
J.League GG Pro-Striker '94 (Japan),J联盟足球94
J.League Soccer - Dream Eleven (Japan),J联盟足球-梦幻十一人
James Bond 007 - The Duel (Europe),詹姆士邦得007-决斗
James Bond 007 - The Duel (Europe) (Beta),詹姆士邦得007-决斗
James Pond 3 - Operation Starfi5h (Europe),詹姆斯庞德3-活动海星
James Pond II - Codename RoboCod (USA),詹姆斯庞德2-代号罗伯得
James Pond II - Codename RoboCod (Europe),詹姆斯庞德2-代号罗伯得
Jang Pung II (Korea) (En) (Unl),街霸2
Jeopardy! (USA),美国名人智力竞答
Jeopardy! (USA) (Beta),美国名人智力竞答
Jeopardy! - Sports Edition (USA),美国名人智力竞答-体育篇
Jiansheng Chuanshuo - Kenseiden Story (Taiwan) (Unl),剑圣传说
"Joe Montana Football (Japan, Brazil) (En) (Rev 1)",约翰麦登橄榄球
"Joe Montana Football (USA, Europe)",约翰麦登橄榄球
"Journey from Darkness - Strider Returns (USA, Europe)",黑暗之旅-斯特莱德归来
"Journey from Darkness - Strider Returns (USA, Europe) (Beta)",黑暗之旅-斯特莱德归来
"Judge Dredd (USA, Europe)",特警判官
Junction (USA),引导球
Junction (Japan) (En),引导球
"Jungle Book, The (Europe)",森林好小子
"Jungle Book, The (USA)",森林好小子
Jungle Strike (USA),丛林突击
Jurassic Park (Japan),侏罗纪公园
"Jurassic Park (USA, Europe, Brazil) (En)",侏罗纪公园
Kaitou Saint Tail (Japan),怪盗圣少女
Kawasaki Superbike Challenge (Europe),川崎超级机车赛
Kawasaki Superbike Challenge (USA),川崎超级机车赛
Kenyuu Densetsu Yaiba (Japan),剑勇传说
Kick & Rush (Japan),世界杯足球
Kinetic Connection (Japan) (En),动态拼图
Kishin Douji Zenki (Japan),鬼神童子
"KLAX (USA, Europe)",克力斯方块
"Krusty's Fun House (USA, Europe)",克鲁斯蒂的欢乐屋
Kuni-chan no Game Tengoku (Japan),库尼游戏天国
Kuni-chan no Game Tengoku Part 2 (Japan),库尼游戏天国2
"Land of Illusion Starring Mickey Mouse (USA, Europe, Brazil) (En)",米老鼠-魔法大陆
Last Action Hero (USA),最后的英雄
"Legend of Illusion Starring Mickey Mouse (USA, Europe)",米老鼠-王国传说
"Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta) (1994-09-22)",米老鼠-王国传说
"Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta) (1994-09-30) (Alt)",米老鼠-王国传说
"Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta) (1994-10-11)",米老鼠-王国传说
"Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta) (1994-09-30)",米老鼠-王国传说
"Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta) (1994-10-17)",米老鼠-王国传说
"Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta) (1994-10-14)",米老鼠-王国传说
Lemmings (World),旅鼠总动员
Lemmings (World) (Beta),旅鼠总动员
Lemmings 2 - The Tribes (Europe) (Proto) (1995-09-04),旅鼠总动员2
"Lion King, The (USA, Brazil) (En)",狮子王
"Lion King, The (Japan)",狮子王
"Lion King, The (Europe)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-03)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-11)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-12)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-14)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-13)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-17)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-17) (Alt)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-20)",狮子王
"Lion King, The (USA, Brazil) (En) (Beta) (1994-08-16)",狮子王
"Lost World, The - Jurassic Park (USA)",侏罗纪公园-迷失世界
"Lucky Dime Caper Starring Donald Duck, The (USA, Europe, Brazil) (En)",幸运唐老鸭
Lunar - Sanposuru Gakuen (Japan),露娜-散步学园
"Madden 96 (USA, Europe)",疯狂NFL96
Madden NFL 95 (USA),疯狂NFL95
Madou Monogatari A - Dokidoki Vacation (Japan),魔导物语A-多奇多奇贝坎松
Madou Monogatari I - 3tsu no Madoukyuu (Japan),魔导物语-三个魔导球
Madou Monogatari II - Arle 16-Sai (Japan),魔导物语2-亚露露16岁
