Name EN,Name CN
Super Mario 64 (Japan),超级马里奥64
Super Mario 64 (Japan) (Rev 3) (Shindou Edition),超级马里奥64
Super Mario 64 (USA),超级马里奥64
Super Mario 64 (USA) (LodgeNet),超级马里奥64
Super Robot Spirits (Japan),超钢之魂
Super Robot Taisen 64 (Japan),超级机器人大战64
Super Smash Bros. (Australia),任天堂全明星大乱斗
"Super Smash Bros. (Europe) (En,Fr,De)",任天堂全明星大乱斗
Super Smash Bros. (USA),任天堂全明星大乱斗
Super Smash Bros. (USA) (LodgeNet),任天堂全明星大乱斗
Super Speed Race 64 (Japan),兰博基尼赛车
"Supercross 2000 (Europe) (En,Fr,De)",越野狂飙2000
Supercross 2000 (USA),越野狂飙2000
"Superman (Europe) (En,Fr,De,Es,It,Nl)",超人
Superman (USA) (Beta) (1998-09-06),超人
"Superman - The New Superman Aventures (USA) (En,Fr,Es)",超人
Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan),前进!智力对战方块
Sydney 2000 (Europe) (Proto),悉尼2000
Sydney 2000 (USA) (Proto),悉尼2000
Tamiya Racing 64 (USA) (Proto),田宫赛车64
Tarzan (Europe),人猿泰山
Tarzan (France),人猿泰山
Tarzan (Germany),人猿泰山
Tarzan (USA),人猿泰山
"Taz Express (Europe) (En,Fr,De,Es,It,Nl)",大嘴怪塔兹
Taz Express (USA) (Proto) (2000-05-15),大嘴怪塔兹
Telefoot Soccer 2000 (France),特勒弗特足球2000
Tetris (World) (Demo) (Presence of Mind '98) (Unl),
Tetris 64 (Japan) (En),俄罗斯方块64
Tetrisphere (Europe),图形方块
Tetrisphere (USA),图形方块
TG Rally 2 (Europe),疯狂汽车秀-拉力赛2
"Tigger's Honey Hunt (Europe) (En,Fr,De,Es,It,Nl,Da)",跳跳虎历险记
Tigger's Honey Hunt (USA),跳跳虎历险记
"Tom and Jerry in Fists of Furry (Europe) (En,Fr,De,Es,It,Nl)",汤姆和杰瑞-绒毛拳头
Tom and Jerry in Fists of Furry (USA),汤姆和杰瑞-绒毛拳头
Tom Clancy's Rainbow Six (Europe),彩虹六号
Tom Clancy's Rainbow Six (France),彩虹六号
Tom Clancy's Rainbow Six (Germany),彩虹六号
Tom Clancy's Rainbow Six (USA),彩虹六号
Tommy Thunder (USA) (Proto) (1997-10-01),雷鸣汤米
Tonic Trouble (Europe) (Beta),麻烦大了
"Tonic Trouble (Europe) (En,Fr,De,Es,It)",麻烦大了
Tonic Trouble (USA) (Rev 1),麻烦大了
Tony Hawk's Pro Skater (USA),托尼霍克职业滑板
Tony Hawk's Pro Skater (USA) (Rev 1),托尼霍克职业滑板
Tony Hawk's Pro Skater (USA) (Beta),托尼霍克职业滑板
Tony Hawk's Pro Skater 2 (USA) (Beta) (2001-04-20),托尼霍克职业滑板2
Tony Hawk's Pro Skater 2 (USA) (v012) (Beta) (2001-06-04),托尼霍克职业滑板2
Tony Hawk's Pro Skater 2 (Europe),托尼霍克职业滑板2
Tony Hawk's Pro Skater 2 (USA),托尼霍克职业滑板2
Tony Hawk's Pro Skater 3 (USA),托尼霍克职业滑板3
Tony Hawk's Skateboarding (Europe),托尼霍克职业滑板
Toon Panic (Japan) (Proto),恐怖卡通
Top Gear Hyper Bike (Europe),疯狂汽车秀-超级摩托
Top Gear Hyper Bike (Japan),疯狂汽车秀-超级摩托
Top Gear Hyper-Bike (USA),疯狂汽车秀-超级摩托
Top Gear Hyper-Bike (USA) (Beta),疯狂汽车秀-超级摩托
Top Gear Overdrive (Europe),疯狂汽车秀-超速
Top Gear Overdrive (Japan),疯狂汽车秀-超速
Top Gear Overdrive (USA),疯狂汽车秀-超速
Top Gear Overdrive (USA) (Beta),疯狂汽车秀-超速
Top Gear Rally (Europe),疯狂汽车秀-拉力赛
Top Gear Rally (Japan),疯狂汽车秀-拉力赛
Top Gear Rally (USA),疯狂汽车秀-拉力赛
Top Gear Rally (Asia) (En),疯狂汽车秀-拉力赛
Top Gear Rally 2 (Europe),疯狂汽车秀-拉力赛2
Top Gear Rally 2 (Japan),疯狂汽车秀-拉力赛2
Top Gear Rally 2 (USA),疯狂汽车秀-拉力赛2
Top Gear Rally 2 (Europe) (Beta) (1999-08-31),疯狂汽车秀-拉力赛2
Top Gear Rally 2 (USA) (Beta),疯狂汽车秀-拉力赛2
Toy Story 2 - Buzz l'Eclair a la Rescousse! (France),玩具总动员2-巴斯光年前来救援
Toy Story 2 - Buzz Lightyear to the Rescue! (Europe),玩具总动员2-巴斯光年前来救援
Toy Story 2 - Buzz Lightyear to the Rescue! (USA),玩具总动员2-巴斯光年前来救援
Toy Story 2 - Buzz Lightyear to the Rescue! (USA) (Rev 1),玩具总动员2-巴斯光年前来救援
Toy Story 2 - Captain Buzz Lightyear auf Rettungsmission! (Germany),玩具总动员2-巴斯光年前来救援
Toy Story 2 - Captain Buzz Lightyear auf Rettungsmission! (Germany) (Rev 1),玩具总动员2-巴斯光年前来救援
Transformers - Beast Wars Metals 64 (Japan),变形金刚-超能勇士
Transformers - Beast Wars Transmetals (USA),变形金刚-超能勇士
Triple Play 2000 (USA),美国职棒三杀2000
Tsumi to Batsu - Hoshi no Keishousha (Japan),罪与罚-地球的继承者
Turok - Dinosaur Hunter (Europe),恐龙猎人
Turok - Dinosaur Hunter (Europe) (Rev 1),恐龙猎人
Turok - Dinosaur Hunter (Europe) (Rev 2),恐龙猎人
Turok - Dinosaur Hunter (Germany),恐龙猎人
Turok - Dinosaur Hunter (USA),恐龙猎人
Turok - Dinosaur Hunter (USA) (Rev 1),恐龙猎人
Turok - Dinosaur Hunter (USA) (Rev 2),恐龙猎人
Turok - Dinosaur Hunter (Germany) (Rev 1),恐龙猎人
Turok - Dinosaur Hunter (Germany) (Rev 2),恐龙猎人
"Turok - Dinosaur Hunter (USA) (Demo) (Kiosk, E3 1997)",恐龙猎人
Turok - Legenden des Verlorenen Landes (Germany),恐龙猎人-狂怒之战
Turok - Rage Wars (Europe),恐龙猎人-狂怒之战
"Turok - Rage Wars (Europe) (En,Fr,It)",恐龙猎人-狂怒之战
Turok - Rage Wars (USA),恐龙猎人-狂怒之战
Turok - Rage Wars (USA) (Rev 1),恐龙猎人-狂怒之战
Turok 2 - Seeds of Evil (Europe),恐龙猎人2-邪恶之种
"Turok 2 - Seeds of Evil (Europe) (En,Fr,Es,It)",恐龙猎人2-邪恶之种
Turok 2 - Seeds of Evil (Europe) (Demo) (Kiosk),恐龙猎人2-邪恶之种
Turok 2 - Seeds of Evil (Germany),恐龙猎人2-邪恶之种
Turok 2 - Seeds of Evil (USA),恐龙猎人2-邪恶之种
Turok 2 - Seeds of Evil (USA) (Demo) (Kiosk),恐龙猎人2-邪恶之种
Turok 2 - Seeds of Evil (USA) (Rev 1),恐龙猎人2-邪恶之种
Turok 3 - Shadow of Oblivion (Europe),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (USA),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-07-10) [b],恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-05-31),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-06-06) [b],恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-07-18),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-06-26),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-07-16T211412),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-07-18),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-05-03),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-07-16),恐龙猎人3-遗忘之影
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-07-16T220245),恐龙猎人3-遗忘之影
Twintris (World) (Demo) (Presence of Mind '98) (Unl),
Twisted Edge - Extreme Snowboarding (USA),雪地滑板王
Twisted Edge - Snowboarding (Europe),雪地滑板王
Utchan Nanchan no Hono no Challenger - Denryuu Ira Ira Bou (Japan),小内小南的火焰挑战者-电流急急棒
"V-Rally Edition 99 (Europe) (En,Fr,De)",V拉力赛车'99
V-Rally Edition 99 (Japan),V拉力赛车'99
V-Rally Edition 99 (USA),V拉力赛车'99
Viewpoint 2064 (Japan) (Proto),
Vigilante 8 (Europe),武装战斗车
Vigilante 8 (France),武装战斗车
Vigilante 8 (Germany),武装战斗车
Vigilante 8 (USA),武装战斗车
Vigilante 8 - 2nd Offense (Europe),武装战斗车-二次进攻
Vigilante 8 - 2nd Offense (USA),武装战斗车-二次进攻
Violence Killer - Turok New Generation (Japan),恐龙猎人2-邪恶之种
"Virtual Chess 64 (Europe) (En,Fr,De,Es,It,Nl)",虚拟国际象棋64
"Virtual Chess 64 (USA) (En,Fr,Es)",虚拟国际象棋64
"Virtual Chess 64 (USA) (En,Fr,Es) (LodgeNet)",虚拟国际象棋64
Virtual Pool 64 (USA) (LodgeNet),虚拟台球64
Virtual Pool 64 (Europe),虚拟台球64
Virtual Pool 64 (USA),虚拟台球64
Virtual Pro Wrestling 2 - Oudou Keishou (Japan),虚拟职业摔角2-王道继承
Virtual Pro Wrestling 64 (Japan),虚拟职业摔角64
Waialae Country Club - True Golf Classics (Europe),维艾勒伊乡村俱乐部-真正的高尔夫经典
Waialae Country Club - True Golf Classics (Europe) (Rev 1),维艾勒伊乡村俱乐部-真正的高尔夫经典
Waialae Country Club - True Golf Classics (USA),维艾勒伊乡村俱乐部-真正的高尔夫经典
Waialae Country Club - True Golf Classics (USA) (Rev 1),维艾勒伊乡村俱乐部-真正的高尔夫经典
War Gods (Europe),斗神传说
War Gods (USA),斗神传说
"Wave Race 64 - Kawasaki Jet Ski (Europe) (En,De)",水上摩托车64
Wave Race 64 - Kawasaki Jet Ski (Japan),水上摩托车64
Wave Race 64 - Kawasaki Jet Ski (Japan) (Rev 2) (Shindou Edition),水上摩托车64
Wave Race 64 - Kawasaki Jet Ski (USA),水上摩托车64
Wave Race 64 - Kawasaki Jet Ski (USA) (Rev 1),水上摩托车64
Wave Race 64 - Kawasaki Jet Ski (Japan) (Rev 1),水上摩托车64
Wave Race 64 - Kawasaki Jet Ski (USA) (LodgeNet),水上摩托车64
"Wayne Gretzky's 3D Hockey (Europe) (En,Fr,De,Es)",韦恩格列斯基3D冰球
Wayne Gretzky's 3D Hockey (Japan),韦恩格列斯基3D冰球
Wayne Gretzky's 3D Hockey (USA),韦恩格列斯基3D冰球
Wayne Gretzky's 3D Hockey (USA) (Rev 1),韦恩格列斯基3D冰球
"Wayne Gretzky's 3D Hockey '98 (Europe) (En,Fr,De,Es)",韦恩格列斯基3D冰球'98
Wayne Gretzky's 3D Hockey '98 (USA),韦恩格列斯基3D冰球'98
WCW Backstage Assault (USA),世界冠军摔角-后台摔角
WCW Mayhem (Europe),世界冠军摔角-故意伤害
WCW Mayhem (USA),世界冠军摔角-故意伤害
WCW Nitro (USA),世界冠军摔角-火爆摔角
WCW vs. nWo - World Tour (Europe),世界冠军摔角vs.世界新秩序-世界巡回赛
WCW vs. nWo - World Tour (USA),世界冠军摔角vs.世界新秩序-世界巡回赛
WCW vs. nWo - World Tour (USA) (Rev 1),世界冠军摔角vs.世界新秩序-世界巡回赛
WCW-nWo Revenge (Europe),世界冠军摔角vs.世界新秩序-复仇
WCW-nWo Revenge (USA),世界冠军摔角vs.世界新秩序-复仇
"Wetrix (Europe) (En,Fr,De,Es,It,Nl)",水滴对对碰
Wetrix (Japan),水滴对对碰
"Wetrix (USA) (En,Fr,De,Es,It,Nl)",水滴对对碰
Whack 'n' Roll (USA) (v0.8.2) (Beta) (1998-02-05),
Wheel of Fortune (USA),幸运轮盘
Wide-Boy64 AGB (World) (v0.00b) (Beta),
Wide-Boy64 AGB (World) (v0.02c),
Wide-Boy64 AGB (World) (v0.04c),
Wide-Boy64 CGB (World) (v1.02),
Wild Choppers (Japan),狂野直升机
Wildwaters (USA) (1999-06-15) (Proto),皮划艇漂流
WinBack (Japan),不可能的任务
WinBack (Japan) (Rev 1),不可能的任务
WinBack - Covert Operations (USA),不可能的任务-秘密行动
Wipeout 64 (Europe),反重力赛车64
Wipeout 64 (USA),反重力赛车64
Wipeout 64 (Europe) (Beta),反重力赛车64
Wonder Project J2 - Koruro no Mori no Jozet (Japan),神奇计划J2-科鲁罗之森的朱赛特
"World Cup 98 (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)",世界杯'98
"World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da)",世界杯'98
"World Driver Championship (Europe) (En,Fr,De,Es,It)",世界赛车锦标赛
World Driver Championship (USA),世界赛车锦标赛
"Worms Armageddon (Europe) (En,Fr,De,Es,It,Nl)",百战天虫-末日浩劫
"Worms Armageddon (USA) (En,Fr,Es)",百战天虫-末日浩劫
"Worms Armageddon (USA) (En,Fr,Es) (Limited Run Games)",百战天虫-末日浩劫
WWF Attitude (Europe),世界摔角联盟-恶劣态度
WWF Attitude (Germany),世界摔角联盟-恶劣态度
WWF Attitude (USA),世界摔角联盟-恶劣态度
WWF No Mercy (Europe),世界摔角联盟-不可饶恕
WWF No Mercy (Europe) (Rev 1),世界摔角联盟-不可饶恕
WWF No Mercy (USA),世界摔角联盟-不可饶恕
WWF No Mercy (USA) (Rev 1),世界摔角联盟-不可饶恕
WWF No Mercy (USA) (Beta) (2000-09-11),世界摔角联盟-不可饶恕
WWF No Mercy (USA) (Beta) (2000-06-xx),世界摔角联盟-不可饶恕
WWF No Mercy (USA) (Beta) (2000-07-19),世界摔角联盟-不可饶恕
WWF No Mercy (USA) (Beta) (2000-08-xx),世界摔角联盟-不可饶恕
WWF War Zone (Europe),世界摔角联盟-战区
WWF War Zone (USA),世界摔角联盟-战区
WWF WrestleMania 2000 (Europe),世界摔角联盟-摔角狂热2000
WWF WrestleMania 2000 (Japan),世界摔角联盟-摔角狂热2000
WWF WrestleMania 2000 (USA),世界摔角联盟-摔角狂热2000
X'treme Roller (USA) (Proto),
Xena - Warrior Princess - The Talisman of Fate (Europe),战士公主西娜-命运的护身符
Xena - Warrior Princess - The Talisman of Fate (USA),战士公主西娜-命运的护身符
Xplorer 64 (Germany) (v1.067) (Unl),Xplorer64
Yakouchuu II - Satsujin Kouro (Japan),夜光虫2-杀人航路
Yoshi Story (Japan),耀西的故事
"Yoshi's Story (Europe) (En,Fr,De)",耀西的故事
"Yoshi's Story (USA) (En,Ja)",耀西的故事
"Yoshi's Story (USA) (En,Ja) (LodgeNet)",耀西的故事
Yuke Yuke!! Trouble Makers (Japan),麻烦制造者
Zelda no Densetsu - Mujura no Kamen (Japan),塞尔达传说-马祖拉的假面
Zelda no Densetsu - Mujura no Kamen (Japan) (Rev 1),塞尔达传说-马祖拉的假面
Zelda no Densetsu - Mujura no Kamen (Japan) (GameCube),塞尔达传说-马祖拉的假面
Zelda no Densetsu - Toki no Ocarina (Japan),塞尔达传说-时之笛
Zelda no Densetsu - Toki no Ocarina (Japan) (Rev 1),塞尔达传说-时之笛
Zelda no Densetsu - Toki no Ocarina (Japan) (Rev 2),塞尔达传说-时之笛
"Zelda no Densetsu - Toki no Ocarina (Japan) (GameCube, Zelda Collection)",塞尔达传说-时之笛
Zelda no Densetsu - Toki no Ocarina GC (Japan) (GameCube),塞尔达传说-时之笛
Zelda no Densetsu - Toki no Ocarina GC Ura (Japan) (GameCube),塞尔达传说-时之笛-里
Zool - Majuu Tsukai Densetsu (Japan),魔兽使传说
