Name EN,Name CN
"IL-2 Sturmovik - Birds of Prey (Europe) (En,Fr,De,Es,It)",伊尔2战机-捕食鸟
"Tenchu - Shadow Assassins (Europe) (En,Fr,De,Es,It)",天诛4-影子刺客
Dead Head Fred (Europe),死亡头骨弗瑞德
Heatseeker (USA),热导追踪
"SBK 08 - Superbike World Championship (Europe) (En,Fr,De,Es,It)",世界超级摩托车锦标赛2008
"Rengoku II - The Stairway to H.E.A.V.E.N. (Europe) (En,Fr,De,Es,It)",炼狱2
"SOCOM - U.S. Navy SEALs - Fireteam Bravo (Europe) (En,Fr,De,Es,It)",海豹突击队-火线小组
FIFA 14 (Poland),FIFA足球2014
"FIFA 10 (Europe) (Pl,Cs,Hu)",FIFA足球2010
"DJ Max Portable - Black Square (Korea) (En,Ja,Ko)",DJMax3-黑色立方-携带版
Kidou Senshi Gundam Seed - Rengou vs. Z.A.F.T. Portable (Japan) (Demo),机动战士高达SEED-联合军vs.扎夫特-携带版
Patapon 2 - Don-Chaka (Japan) (Demo),啪嗒砰2-咚锵
Sega Genesis Collection (USA),世嘉Genesis经典游戏合集
"Grand Theft Auto - Liberty City Stories (Korea) (En,Fr,De,Es,It)",侠盗猎车-自由城的故事
Grand Theft Auto - Vice City Stories (Japan) (Rockstar Classics),侠盗猎车-罪恶都市传奇
"Eye of Judgment, The - Shintaku no Wizard (Japan) (Demo)",审判之眼-神谕的巫师
Metal Gear Solid - Portable Ops (Korea),合金装备-掌上行动
Network Utility Disc Ver. 1.00 (Korea),
CS Kensa Disc (J1) (Japan),
SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (Korea),海豹突击队-火线小组2
Strike Witches - Hakugin no Tsubasa (Japan),强袭魔女-白银之翼
World Soccer Winning Eleven 2009 (Japan),实况足球2009
Jikkyou Powerful Pro Yakyuu Portable 2 (Japan) (v1.03),实况力量棒球2-携带版
Need for Speed - Shift (Japan),极品飞车-变速
Doko Demo Issho (Japan),随身玩伴
Yuusha no Kuse ni Namaiki da or2 (Japan),勇者别嚣张or2
Tales of the World - Radiant Mythology 2 (Japan),世界传说-光明神话2
Disney-Pixar Cars (Portugal),汽车总动员
Sakura-sou no Pet na Kanojo (Japan),樱花庄的宠物女孩
"Mytran Wars (USA) (En,Fr)",外星战役
FIFA 07 (France),FIFA足球2007
FIFA 08 (France),FIFA足球2008
A la croisee des mondes - La Boussole d'or (France),黄金罗盘
NBA Live 07 (France),NBA实况07
"Simpson, Les - Le Jeu (France)",辛普森家族
"Con, The (Germany)",非法地带
Scarface - Money. Power. Respect. (Germany),疤面煞星-金钱.权力.尊敬.
Disney Pirates of the Caribbean - At World's End (Russia),加勒比海盗-世界尽头
Disney - Pixar Up (Russia),飞屋环游记
Disney-Pixar WALL-E (Russia),机器人总动员
DreamWorks Megamind - The Blue Defender (Russia),超级大坏蛋
"PES 2013 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",实况足球2013
FIFA 13 (Russia),FIFA足球2013
FIFA 11 (Portugal) (v1.00),FIFA足球2011
FIFA 11 (Italy) (v1.00),FIFA足球2011
"Tony Hawk's Project 8 (Europe) (Fr,De,Es,It)",托尼霍克滑板-八强争霸
"PES 2012 - Pro Evolution Soccer (Europe) (Es,It,Pt,El)",实况足球2012
FIFA 10 (Italy),FIFA足球2010
"NBA Live 09 (Europe) (En,De,It)",NBA实况09
"Thrillville - Off the Rails (Europe) (Es,It)",模拟乐园-惊奇世界-云霄飞车
Disney-Pixar Up (Italy),飞屋环游记
"Bussola d'Oro, La (Italy)",黄金罗盘
Chi Vuol Essere Milionario Party Edition (Italy),谁想成为百万富翁
Dynasty Warriors (Germany),真三国无双
Samurai Warriors - State of War (Germany),战国无双
FlatOut - Head On (Germany),极限冲刺-迎面相撞
Call of Duty - Roads to Victory (Germany),使命召唤-通往胜利之路
Gangs of London (Germany),伦敦黑帮
Disney-Pixar WALL-E - Der Letzte raeumt die Erde auf (Germany),机器人总动员
"DreamWorks Shrek the Third (Europe) (En,Fr,De,Es,It,Nl)",怪物史莱克3
"PES 2011 - Pro Evolution Soccer (Europe) (It,El)",实况足球2011
"Dead Head Fred (Europe) (En,Fr,De,Es,It)",死亡头骨弗瑞德
"2010 FIFA World Cup South Africa (Europe) (Es,It)",FIFA足球2010南非世界杯
Beta Bloc (Italy),打砖块-龙之王国
"Dragonball - Evolution (Europe) (En,Fr,De,Es,It)",龙珠-进化
"Jungle Party (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,El)",布兹小子-丛林聚会
Disney-Pixar Ratatouille (Italy),料理鼠王
"Viewtiful Joe - Red Hot Rumble (Europe) (En,Fr,De,Es,It)",红侠乔伊-战斗嘉年华
"Williams Pinball Classics (Europe) (En,Fr,De,Es)",弹珠台名人堂2-威廉姆斯合集
"Con, The (Italy)",非法地带
X-Men Legends II - Rise of Apocalypse (Germany),X战警传奇2-天启降临
"Warriors Orochi (Germany) (En,De)",无双大蛇
"Winx Club - Join the Club (Europe) (En,Fr,De,Es,It)",魔法学院
"Buzz! Master Quiz (Europe) (Es,Pt)",喧闹少年找碴大师-硕士测验
Disney-Pixar Up - Altamente! (Portugal),飞屋环游记
"Disney-Pixar Up (Europe) (En,Fr)",飞屋环游记
Disney-Pixar Ratatui (Portugal),料理鼠王
B-Boy (USA),街舞男孩
Cabela's African Safari (USA),坎贝拉非洲游猎
Dead Head Fred (USA) (Demo),死亡头骨弗瑞德
Disney-Pixar WALL-E (USA),机器人总动员
Dragonball - Evolution (USA),龙珠-进化
"Harry Potter and the Half-Blood Prince (USA) (En,Fr,Es)",哈利波特与混血王子
NCAA Football 09 (USA),美国大学橄榄球联赛2009
"Sims 2, The - Pets (USA)",模拟人生2-宠物当家
Tiger Woods PGA Tour 09 (USA),泰格伍兹高尔夫球巡回赛2009
Burnout Dominator (Europe),火爆狂飙-统治者
"Disney G-Force (Europe) (En,Fr,Es)",豚鼠特工队
"Disney-Pixar Toy Story 3 (Europe) (En,Es) (v1.01)",玩具总动员3
"Taito Legends Power-Up (Europe) (En,Fr,De,Es,It)",Taito传奇-加强版
DreamWorks Over the Hedge - Hammy Goes Nuts! (USA),篱笆墙外-疯狂的哈米
DreamWorks Shrek the Third (USA),怪物史莱克3
Hard Rock Casino (USA),硬石赌城
Hot Wheels - Ultimate Racing (USA),风火轮终极赛车
"Lara Croft Tomb Raider - Anniversary (USA) (En,Fr,De,Es,It)",古墓丽影-10周年纪念版
Online Chess Kingdoms (USA),在线象棋国度
Pinball Hall of Fame - The Williams Collection (USA),弹珠台名人堂2-威廉姆斯合集
Reel Fishing - The Great Outdoors (USA),鱼之眼-携带版
Spelling Challenges and More! (USA),字谜挑战再挑战
Star Trek - Tactical Assault (USA),星际迷航-战术攻击
Winning Eleven - Pro Evolution Soccer 2007 (USA),实况足球2007
World Championship Poker featuring Howard Lederer - All In (USA),世界扑克锦标赛
WWE SmackDown vs. Raw 2007 (USA),世界摔跤联盟2007
Xiaolin Showdown (USA),少林决胜
Demo Disc for PSP Vol. 1 (Europe) (UCJB-98306),
Eragon (USA),龙骑士
"Iron Man (USA) (En,Fr,Es)",钢铁侠
Need for Speed - Undercover (USA),极品飞车-无间风云
Ghost Rider (USA),恶灵骑士
PES 2014 - Pro Evolution Soccer (USA),实况足球2014
"Indiana Jones and the Staff of Kings (USA) (En,Fr)",印第安纳琼斯与王之杖
M.A.C.H. - Modified Air Combat Heroes (USA),空战英雄
Crash of the Titans (Europe),古惑狼-泰坦
FIFA 09 (Portugal),FIFA足球2009
"Legend of the Dragon (Europe) (En,Fr,De,Es,It)",龙的传说
"God of War - Koutan no Kokuin (Japan) (En,Ja)",战神-斯巴达之魂
God of War - Rakujitsu no Hisoukyoku (Japan),战神-奥林匹斯之链
Shirokishi Monogatari Episode Portable - Dogma Wars (Japan),白骑士物语-徳古玛战争-携带版
Sol Trigger (Japan),灵魂触发者
Tony Hawk's Project 8 (Europe),托尼霍克滑板-八强争霸
Disney Pirates of the Caribbean - At World's End (USA),加勒比海盗-世界尽头
"Star Wars - The Force Unleashed (Europe) (Fr,De)",星球大战-原力释放
"LEGO Star Wars III - The Clone Wars (Europe) (En,Fr,De,Es,It,Da)",乐高星球大战3-克隆人战争
"Star Wars - The Clone Wars - Republic Heroes (Europe) (En,Fr,Es)",星球大战-克隆人战争-共和国英雄
"Star Wars - Battlefront - Elite Squadron (Europe) (En,Fr,De,Es,It)",星球大战-前线-精英舰队
"Prince of Persia - Boukyaku no Suna (Japan) (En,Ja)",波斯王子-遗忘之沙
"Bubble Bobble Evolution (Europe) (En,Fr,De,Es,It)",泡泡龙-魔塔大作战
PlayEnglish (Portugal),乐趣英语
Mugen Kairou (Japan),无限回廊
Blitz - Overtime (USA),暴力橄榄球
Shaun White Snowboarding (USA),肖恩怀特滑雪
"Sims 2, The - Castaway (USA) (En,Fr,De,Es,It,Nl,Pt)",模拟人生2-生存游戏
God of War - Chains of Olympus (Europe) (Demo),战神-奥林匹斯之链
"Stealth + Wipeout Pure (USA) (En,Fr,Es)",反重力赛车
"Stealth + Wipeout Pure (Europe) (En,Es,It)",反重力赛车
Tekken - Dark Resurrection (Europe) (Beta) (2006-06-26),铁拳-黑暗复苏
"Jak and Daxter - The Lost Frontier (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl) (UCES-01378)",杰克与达斯特-失落的边境
UEFA Champions League 2006-2007 (France),欧洲冠军联赛2006-2007
Guilty Gear XX Reload - The Midnight Carnival (Japan),罪恶装备XX-重制版
Wangan Midnight Portable (Japan),湾岸午夜竞速-携带版
Shin Megami Tensei - Persona 3 Portable (Europe) (Beta) (2011-01-25),女神异闻录3-携带版
Shin Megami Tensei - Persona 3 Portable (Europe),女神异闻录3-携带版
428 - Fuusa Sareta Shibuya de (Japan),428-被封锁的涩谷
Hayarigami 2 Portable - Keishichou Kaii Jiken File (Japan),流行之神2-警视厅怪异事件档案-携带版
Hayarigami Portable - Keishichou Kaii Jiken File (Japan),流行之神-警视厅怪异事件档案-携带版
Jigen Kairou (Japan),时限回廊
Judie no Atelier - Gramnad no Renkinjutsushi - Toraware no Moribito (Japan),尤蒂的工作室-格拉姆特德炼金术士
"Koori no Haka - Ichiyanagi Nagomu, 3-dome no Junan (Japan)",冰之墓碑-柳和第3次的受难
Machi - Unmei no Kousaten Tokubetsu-hen (Japan),街-命运的十字路口-特别篇
Sorayume Portable (Japan),天空之梦-携带版
"TalkMan (Japan, Asia) (En,Ja,Zh,Ko) (Microphone Doukonban)",翻译精灵
TalkMan Euro! TalkMan Europa Gengo-ban (Japan) (Microphone Doukonban),翻译精灵-欧洲语言
TalkMan-shiki Shabelingual Eikaiwa (Japan),翻译精灵式-英语会话
TalkMan-shiki Shabelingual Eikaiwa for Kids! (Japan),翻译精灵式-英语会话儿童版
Tantei Jinguuji Saburou - Hai to Diamond (Japan),侦探神宫寺三郎-灰烬与钻石
Harry Potter and the Order of the Phoenix (Europe),哈利波特与凤凰社
Ben 10 - Protector of Earth (Europe),BEN10-地球保卫者
Crash - Mind over Mutant (Europe),古惑狼-邪恶意志
"LEGO Harry Potter - Years 1-4 (Europe) (En,Fr,De,Es,It,Da) (v2.01)",乐高哈利波特-第1-4年
Dante's Inferno (Europe),但丁的地狱
FIFA 13 (Europe),FIFA足球2013
Demo Disc for PSP Vol. 1 (Europe) (UCJB-98302),
Simple 2500 Series Portable!! Vol. 3 - The Dokodemo Suiri - IT Tantei Zen 68 no Jikenbo (Japan),廉价2500系列3-无处不在的推理-IT探侦-全68事件簿
Enkaku Sousa - Shinjitsu e no 23-nichi-kan (Japan),远距离搜查-找出真相的23天
"Disney-Pixar Toy Story 3 (Europe) (En,Es) (v2.00)",玩具总动员3
PlayStation Spot Sen'you UMD Vol. 1 (Japan),
PlayStation Spot Sen'you UMD Vol. 2 (Japan),
PlayStation Spot Sen'you UMD Vol. 3 (Japan),
PlayStation Spot Sen'you UMD Vol. 4 (Japan),
SCEJ PSP Browser (Japan) (UTST-99261),
SCEJ PSP Browser (Japan) (UTST-99281),
PlayStation Spot Sen'you UMD Version 2.00 (Japan),
PSP System Software Update Disc Ver. 3.11 (Japan),
System Software Update Ver. 3.73 (Japan),
"Simpson, Los - El Videojuego (Spain)",辛普森家族
Hilton Garden Inn - Ultimate Team Play (USA),希尔顿酒店-团队训练
Monster Kingdom - Jewel Summoner (USA) (Demo),怪兽王国-晶石召唤师
Game Sharing Server Disc (Europe),
Retail Sampler No. 4 (Europe) (v1.00),
Jeanne d'Arc (Japan) (Beta) (2005-06-14),圣女贞德
PlayStation Spot (Japan),
Firmware 3.73 (Europe),
Updater Test A0304 - Game (w) 1.50 + Updater (0304) 9999-9.99 (Japan),
PSP Update Disc 1.00 (Japan),
Karakuri (Japan) (Beta) (2005-09-28),遗迹大冒险
PSP Seizou Kensa Disc (1) (Japan),
Scooby-Doo! Who's Watching Who (Europe),史酷比狗狗-谁在看谁
Harry Potter and the Goblet of Fire (Europe),哈利波特与火焰杯
"Despicable Me (Europe) (En,Fr,De,Es,It,Sv,No,Da,Fi)",卑鄙的我
Medal of Honor - Heroes (Spain),荣誉勋章-英雄
"Sims 2, The - Pets (Europe)",模拟人生2-宠物当家
"Spider-Man - Web of Shadows - Amazing Allies Edition (Europe) (En,Fr,De,Es,It)",蜘蛛侠-暗影之网
"Nickelodeon SpongeBob SquarePants - SpongeBob's Truth or Square (Europe) (En,De,It,Nl)",海绵宝宝-诚实还是正直
"Naruto Shippuden - Kizuna Drive (Europe) (En,Fr,De,Es,It)",火影忍者疾风传-羁绊之战
Medal of Honor - Heroes 2 (Australia),荣誉勋章-英雄2
"Koloomn (Europe) (En,Fr,De,Es,It)",科隆方块
"Signore degli Anelli, Il - Tactics (Italy)",指环王-战略版
"PlayStation Network Collection - Puzzle Pack (Europe) (En,Fr,De,Es,It)",PSN合集-益智包
"Thrillville (Europe) (En,Fr,De,Es,It)",模拟乐园-惊奇世界
"EyePet Adventures (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",爱宝贝大冒险
"Professor Sudoku (Europe) (En,Es,It)",卡罗尔沃德曼的数独
FIFA 06 (Italy),FIFA足球2006
"UEFA Euro 2008 - Austria-Switzerland (Europe) (Es,It)",欧洲冠军联赛2008
"Transformers - Revenge of the Fallen (Europe) (Es,It)",变形金刚2-卷土重来
Me & My Katamari (Europe),我们的块魂
Viorate no Atelier - Gramnad no Renkinjutsushi 2 - Gunjou no Omoide (Japan),薇欧蕾特的工作室-格拉姆纳特的炼金术士2
Hayarigami 3 - Keishichou Kaii Jiken File (Japan),流行之神3-警视厅怪异事件档案
"Amagoushi no Yakata Portable - Ichiyanagi Nagomu, Saisho no Junan (Japan)",雨格子之馆-柳和最初的受难-携带版
Fushigi no Dungeon - Fuurai no Shiren 3 Portable (Japan),不可思议的迷宫-风来的西林3-携带版
Meitantei Conan - Kako kara no Prelude (Japan),名侦探柯南-来自过去的前奏曲
Scudetto 2006 - Championship Manager (Italy),冠军足球经理2006
"Passport to... Rome (Europe) (En,Fr,De,Es,It) (Beta) (2006-06-28)",罗马护照
"Disney-Pixar WALL-E (Europe) (Es,Pt)",机器人总动员
"Surf's Up (Europe) (En,Fr,Es)",冲浪季节
"Buzz! Concurso Universal (Europe) (Es,Pt)",喧闹少年找碴大师-测验世界
"Hot Wheels - Ultimate Racing (Europe) (En,Fr,De,Es,It)",风火轮终极赛车
"Echochrome (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Beta) (2008-05-13)",无限回廊
Greatest Hits Vol. 1 (Europe),
Disney-Pixar Cars (Italy),汽车总动员
Buzz! Il Quizzone Nazionale (Italy),喧闹少年找碴大师-意大利智囊团
"Simpson, I - Il Videogioco (Italy)",辛普森家族
"Scooby-Doo! Who's Watching Who (Europe) (Es,It)",史酷比狗狗-谁在看谁
Mondiali FIFA 2006 (Italy),FIFA足球2006德国世界杯
FIFA 09 (Italy),FIFA足球2009
FIFA 07 (Italy),FIFA足球2007
Medal of Honor - Heroes (Italy),荣誉勋章-英雄
FIFA 12 (Italy),FIFA足球2012
FIFA 13 (Italy),FIFA足球2013
"PES 2013 - Pro Evolution Soccer (Europe) (It,El)",实况足球2013
FIFA 14 - Legacy Edition (Italy),FIFA足球2014
UEFA Champions League 2006-2007 (Italy),欧洲冠军联赛2006-2007
"Football Manager Handheld 2011 (Europe) (En,Fr,Es,It)",足球经理2011
Yggdra Union (USA) (Demo),公主联盟
"Crash - Mind over Mutant (Europe) (Es,It)",古惑狼-邪恶意志
"PES 2014 - Pro Evolution Soccer (Europe) (It,El)",实况足球2014
Gottlieb Pinball Classics (Europe),弹珠台名人堂-戈特利布合集
"DTM Race Driver 2 (Europe) (En,Fr,De,Es,It)",超级房车赛2-德版
FIFA 13 (Germany),FIFA足球2013
Warriors Orochi 2 (Germany),无双大蛇-魔王再临
Secret Agent Clank (USA) (Demo),秘密特工叮当
"Buzz! The Ultimate Music Quiz (Europe) (Es,Pt)",喧闹少年找碴大师-终极音乐测验
Crash Tag Team Racing (Spain),古惑狼赛车-团队竞速
Disney-Pixar Cars (Spain),汽车总动员
Disney-Pixar Ratatouille (Spain),料理鼠王
FIFA 07 (Spain),FIFA足球2007
FIFA 08 (Spain),FIFA足球2008
FIFA 10 (Spain),FIFA足球2010
Marvel - Ultimate Alliance 2 (Europe),漫画英雄-终极联盟2
FIFA 11 (Spain) (v1.00),FIFA足球2011
FIFA 11 (Spain) (v2.01),FIFA足球2011
FIFA World Cup Germany 2006 (Spain),FIFA足球2006德国世界杯
"F1 Grand Prix (Europe) (En,Fr,De,Es,It) (v2.00)",F1格兰披治大赛
PlayEnglish (Spain),乐趣英语
"Geronimo Stilton - Return to the Kingdom of Fantasy - The Videogame (Europe) (En,Fr,Es,It,Nl,Pt,El)",老鼠记者-重返幻想王国
"Harry Potter and the Goblet of Fire (Europe) (Es,It)",哈利波特与火焰杯
NBA Live 06 (Spain),NBA实况06
NBA Live 10 (Spain),NBA实况10
Nickelodeon Bob Esponja - Atrapados en el Congelador (Spain),海绵宝宝-诚实还是正直
"Senor de los Anillos, El - Tacticas (Spain)",指环王-战略版
"PES 2011 - Pro Evolution Soccer (Europe) (Es,Pt)",实况足球2011
"Spider-Man - Friend or Foe (Europe) (Fr,Es)",蜘蛛侠-敌友难辨
"TOCA Race Driver 3 Challenge (Europe) (En,Fr,De,Es,It)",超级房车赛3-挑战
UEFA Champions League 2006-2007 (Spain),欧洲冠军联赛2006-2007
X-Men Legends II - El Ascenso de Apocalipsis (Spain),X战警传奇2-天启降临
X-treme Party (Spain),极限派对
"Brujula Dorada, La (Spain)",黄金罗盘
FIFA 12 (Spain),FIFA足球2012
"Secret Saturdays, The - Beasts of the 5th Sun (Europe) (En,Fr,De,Es,It)",秘密星期六-第五日之兽
Tony Hawk's Underground 2 Remix (Europe),托尼霍克地下滑板2-复刻版
Disney-Pixar Up (Spain),飞屋环游记
Autoescuela Aprueba Conmigo (Spain),我的模拟驾驶学校
"Super Hind (Europe) (En,Fr,De,Es,It,Fi)",超级雌鹿直升机
"Gun Showdown (Germany) (En,De)",荒野神枪-摊牌
"Freak Out - Extreme Freeride (Europe) (En,Fr,De,Es,It)",爆发-极限自由滑雪
"Real Madrid - The Game (Europe) (En,Fr,Es,It,Pt)",皇家马德里
"Transformers - The Game (Europe) (Fr,Es)",变形金刚
"ATV Offroad Fury - Blazin' Trails (Europe) (En,Fr,De,Es,It)",沙滩机车赛
Bakumatsu Rock (Japan),幕末摇滚
Eiyuu Densetsu - Sora no Kiseki FC (Japan),英雄传说-空之轨迹FC
God Eater Burst (Japan),噬神者-爆裂
Pro Yakyuu Spirits 2011 (Japan),职业棒球之魂2011
Toriko - Gourmet Survival! 2 (Japan),美食的俘虏-美食生存战-2
"World Soccer Winning Eleven - Ubiquitous Evolution 2008 (Japan) (En,Ja)",实况足球2008
"Lemmings & Go! Sudoku (Europe) (En,Fr,De,Es,It) (Demo)",Go!数独
FIFA 13 (Spain),FIFA足球2013
Crash Tag Team Racing (Italy),古惑狼赛车-团队竞速
"Football Manager Handheld 2013 (Europe) (En,Fr,Es,It)",足球经理2013
"Ford Street Racing - L.A. Duel (Europe) (En,Fr,De,Es,It)",福特街头赛车-决战洛杉矶
"Marvel Nemesis - Rise of the Imperfects (Europe) (En,Fr,De,It)",漫画英雄复仇女神-未完成的崛起
"Mind Quiz - Exercise Your Brain (Europe) (En,Fr,De,Es,It)",智力问答
"NBA 2K13 (Europe) (En,Fr,De,Es,It)",NBA篮球2013
"NBA Live 08 (Europe) (En,Fr,Es,It)",NBA实况08
"Pro Cycling Season 2007 - Le Tour de France (Europe) (En,Fr,Es,It,Nl)",职业自行车队经理2007
Tiger Woods PGA Tour 10 (Europe),泰格伍兹高尔夫球巡回赛2010
"TNA Impact! Cross the Line (Europe) (En,Fr,De,Es,It)",TNA摔角-穿越界限
"TOCA Race Driver 2 (Europe) (En,Fr,De,Es,It)",超级房车赛2
"X-Men Legends II - Rise of Apocalypse (Europe) (En,Fr,It)",X战警传奇2-天启降临
"Myst (Europe) (En,Fr,De)",神秘岛
"WRC - FIA World Rally Championship (Europe) (En,Fr,De,Es,It)",世界拉力锦标赛
Wipeout Pure (Europe) (Beta) (2004-11-18),反重力赛车
"2010 FIFA World Cup South Africa (Europe) (Fr,De) (Beta) (2010-02-10)",FIFA足球2010南非世界杯
"Buzz! Quiz World (Europe) (Sv,Fi)",喧闹少年找碴大师-测验世界
"Buzz! Svenska Genier -- Buzz! Suomen Neropatti (Europe) (Sv,Fi)",喧闹少年找碴大师-瑞典智囊团
"Buzz! Master Quiz (Europe) (Sv,Fi)",喧闹少年找碴大师-硕士测验
"Buzz! The Ultimate Music Quiz (Europe) (Sv,Fi)",喧闹少年找碴大师-终极音乐测验
Danganronpa - Kibou no Gakuen to Zetsubou no Koukousei (Japan) (PSP the Best),弹丸论破-希望的学园和绝望的高中生
Uta no Prince-sama - Music (Japan),歌之王子殿下-音乐
LocoRoco 2 (Japan) (Beta) (v0.01) (2008-08-29),乐克乐克2
Navi-Chu (Japan) (Beta) (2007-07-13),
Patapon (Japan) (Beta) (2007-08-17),啪嗒砰
PSP Camera 01 (Japan),
PSP Camera 03 (Japan),
Ratchet & Clank 5 - Gekitotsu! Dodeka Ginga no MiriMiri Gundan (Japan) (Beta) (2007-03-27),瑞奇与叮当5-激突!德迪卡银河的超微军团
Resistance - Houfuku no Toki (Japan) (Test-ban),抵抗-复仇之刻
NFL Street 2 - Unleashed (Europe),NFL街头橄榄球2-释放
"World of Pool (Europe) (En,Fr,De,Es,It)",花式桌球世界
FIFA 11 (Italy) (v2.01),FIFA足球2011
"Puzzle Chronicles (Europe) (En,Fr,De,Es,It)",益智编年史
"Donkey Xote (Europe) (En,Fr,De,Es,It)",骑士歪传
Juusei to Diamond (Japan),枪声与钻石
Trick x Logic - Season 1 (Japan),诡计对逻辑-第一季
Infinite Loop - Kojou ga Miseta Yume (Japan),无限回廊-古城昭示之梦
Saru! Get You! P! (Japan) (Beta) (2005-01-20),捉猴啦P!
Mugen Kairou (Japan) (Beta) (2007-12-18),无限回廊
Clank & Ratchet - Maru Hi Mission - Ignition! (Japan) (Beta) (2008-06-24),秘密特工叮当
Twelve - Sengoku Houshinden (Japan) (Beta) (2005-05-19),十二国记-战国封神传
Final Fantasy III (Japan),最终幻想3
Anata o Yurusanai (Japan),不可饶恕
"Idolm@ster Shiny Festa, The - Groovy Tune (Japan)",偶像大师闪耀祭典-奇妙旋律
"PES 2014 - Pro Evolution Soccer (Europe) (Es,Pt)",实况足球2014
AFL Challenge (Australia),澳式橄榄球联盟挑战赛
"Buzz! Brain of Oz -- Buzz! Brain of New Zealand (Australia, New Zealand)",喧闹少年找碴大师-新西兰智囊团
Buzz! Quiz World (Australia),喧闹少年找碴大师-测验世界
Ricky Ponting 2007 - Pressure Play (Australia),里基庞廷2007国际板球赛
Sudoku Coach (Australia),卡罗尔沃德曼的数独
"Syphon Filter - Logan's Shadow (Europe) (En,Fr,De,Es,It,Pl,Ru)",虹吸战士2-罗根之影
FIFA 14 (Europe),FIFA足球2014
"Tom Clancy's Ghost Recon - Predator (Europe) (En,Fr,De,Es,It)",幽灵行动-猎食者
"X-Men Origins - Wolverine (USA) (En,Fr)",X战警前传-金刚狼
"Dead to Rights - Reckoning (Europe) (En,Fr,De,Es,It)",脱狱潜龙-清算
"Grand Theft Auto - Liberty City Stories (Europe) (En,Fr,De,Es,It) (v1.05)",侠盗猎车-自由城的故事
SOCOM - U.S. Navy SEALs - Fireteam Bravo 2 (USA) (Demo) (UCUS-98692),海豹突击队-火线小组2
"Family Guy - Video Game! (Europe, Australia)",家庭伙伴
FIFA 14 (Spain),FIFA足球2014
"Hannah Montana - Rock Out the Show (Europe) (En,Sv,No,Da,Ru)",汉娜蒙塔娜-摇滚之夜
Kamaitachi no Yoru 2 Tokubetsu-hen (Japan),恐怖惊魂夜2-特别篇
Musou Tourou (Japan),梦想灯笼
Fushigi no Dungeon - Fuurai no Shiren 4 Plus - Kami no Hitomi to Akuma no Heso (Japan),不可思议的迷宫-风来的西林4-加强版-神之眼与恶魔的肚脐
Kuon no Kizuna - Sairinshou Portable (Japan),久远之绊再临诏-携带版
Stealth feat. Wipeout Pure Stealth Edition (Japan),反重力赛车
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This (Europe, Australia) (En,Fr,De,Es,It)",勇者别嚣张
Wild Arms XF (Europe),荒野兵器-交叉火力
"Worms - Open Warfare (Europe) (En,Fr,De,Es,It)",百战天虫-开战时刻
BlazBlue - Calamity Trigger Portable (Japan),苍翼默示录-厄运扳机
Rezel Cross (Japan),超杰交融
"Arthur and the Minimoys (Europe) (En,Fr,Es,Nl,Sv)",亚瑟和他的迷你王国
"Code Lyoko - Quest for Infinity (Europe) (En,Fr,Es,It)",虚幻勇士-追求无限
"Gottlieb Pinball Classics (Europe) (En,Fr,De,Es,It)",弹珠台名人堂-戈特利布合集
"Naruto Shippuden - Ultimate Ninja Impact (Europe) (En,Fr,De,Es,It)",火影忍者疾风传-究极冲击
"King of Fighters Collection, The - The Orochi Saga (Europe)",格斗之王合集-大蛇传说
"Pac-Man Rally (Europe) (En,Fr,De,Es,It) (Beta) (2007-05-01)",吃豆人-世界拉力
Street Cricket Champions 2 (India),街头板球冠军2
International Cricket Captain III (Europe),国际板球经理3
Rugby League Challenge (Europe),联盟式橄榄球挑战赛
NASCAR (Europe),云斯顿赛车
"Astro Boy - The Video Game (Europe) (En,Fr,De,Es,It)",铁臂阿童木
Blazing Souls Accelate (Europe),炙热之魂-加速进化
"007 - From Russia with Love (UK) (En,Fr,De,Es,It)",詹姆斯邦德007-来自俄罗斯的爱
"History Channel, The - Great Battles of Rome (Europe) (En,Fr,De,Es,It)",伟大的罗马战争
Infected (Europe),感染
"L.A. Rush (Europe) (En,Fr,De,Es,It)",洛城飙车
"Con, The (Europe)",非法地带
Warriors Orochi (Europe),无双大蛇
WWII - Battle over the Pacific (Europe),第二次世界大战-太平洋战役
"What Did I Do to Deserve This, My Lord! 2 (Europe) (En,Fr)",勇者别嚣张2
Samurai Shodown Anthology (Europe),侍魂-六番胜负
"Warriors Orochi 2 (Europe) (En,Fr)",无双大蛇-魔王再临
FIFA 11 (Europe) (v1.01),FIFA足球2011
SOCOM - U.S. Navy SEALs - Fireteam Bravo (USA) (Beta) (2005-08-19),海豹突击队-火线小组
Brunswick Pro Bowling (Europe),布伦瑞克职业保龄球
"Hot Brain (Europe) (En,Fr,De,Es,It)",火热大脑-思想燃烧
"Mawaskes Puzzle (Europe) (En,Fr,De,Es,It,Nl)",旋转方块
