Name EN,Name CN
Star Wars - Jedi Arena (USA),星球大战 - 绝地竞技场
Star Wars - Return of the Jedi - Death Star Battle (USA),星球外传 - 死星之战
Star Wars - Return of the Jedi - Death Star Battle (Europe),星球外传 - 死星之战
Star Wars - Return of the Jedi - Ewok Adventure (USA) (Proto),星战外传 - 伊沃克人历险记
Star Wars - The Arcade Game (USA),星球大战 - 街机版
Star Wars - The Empire Strikes Back (USA),星球大战 - 帝国反击战
Star Wars - The Empire Strikes Back (Europe),星球大战 - 帝国反击战
Stargate (USA),星际之门
Stargate (Europe),星际之门
Stargunner (USA),星枪
StarMaster (USA),星际尊者
Starmaster - International Edition (Europe),
Steeplechase (Europe),赛马游戏
Steeplechase (USA),赛马游戏
Stellar Track (USA),星际迷航 - 恒星轨迹
Stone Age (USA),石器时代
Strahlen der Teufelsvogel (Germany),
Strategy X (USA),战略X
Strawberry Shortcake - Musical Match-Ups (USA),草莓派 - 音乐对决
Street Racer - Speedway II (Europe),街头赛车
Street Racer ~ Speedway II (USA),街头赛车
Stronghold (USA),行星据点
Stunt Cycle (USA) (Proto),特技摩托
Stunt Man (USA),特技演员
Sub-Scan (USA),潜艇扫描
Submarine Commander (USA),潜艇指令
Subterranea (USA),地下空间
Suicide Mission (USA),自取灭亡
Summer Games (USA),夏季运动会
Summer Games (Europe),夏季运动会
Super Baseball (USA),超级棒球
"Super Baseball (USA, Europe) (Atari Anthology)",超级棒球
Super Breakout (USA),超级打砖块
Super Breakout (USA) (Alt),超级打砖块
Super Breakout (Europe),超级打砖块
Super Challenge Baseball (USA),超级挑战棒球
Super Challenge Football (USA),超级挑战橄榄球
Super Cobra (USA),超级眼镜蛇直升机
Super Football (USA),超级足球
Super-Ferrari (Germany),
Superman (USA),超人
Surf's Up (USA) (Proto),乘风破浪
Surfer's Paradise - But Danger Below! (Europe),
Surround (Europe),
Surround ~ Chase (USA),包围
Survival Island (USA),荒岛惊魂
Survival Run (USA) (Proto),荒野求生
Survival Run (USA),荒野求生
Sweat! The Decathlon Game (USA),
Sword of Saros (USA),索罗斯之剑
Swordfight (USA),剑斗士
SwordQuest - EarthWorld (USA),寻剑1 - 地世界
"SwordQuest - EarthWorld (USA, Europe) (Atari Anthology)",寻剑1 - 地世界
SwordQuest - FireWorld (USA),寻剑2 - 火世界
SwordQuest - WaterWorld (USA),寻剑3 - 水世界
Tac-Scan (USA),扫描战机
Tanks but No Tanks (USA),幻影坦克
Tanzende Teller (Germany),
Tapeworm (USA),蠕虫吃豆
Tapper (USA),开瓶器
Tax Avoiders (USA),逃税者
Taz (USA),塔兹
Telepathy (USA) (Proto),心灵感应
Tempest (USA) (Proto),暴风雪
Tempest (USA) (Proto) (Atari Anthology),暴风雪
Tennis (USA),网球
Tennis - International Edition (Europe),
"Texas Chainsaw Massacre, The (USA)",德州电锯杀人狂
"Texas Chainsaw Massacre, The (USA) (Beta)",德州电锯杀人狂
Threshold (USA),门槛
Thunderground (USA),雷霆
Thwocker (USA) (Proto),斯沃克
Time Pilot (USA),时间飞行员
Time Warp (Europe),时间错位
Time Warp (USA),时间错位
Title Match Pro Wrestling (USA),职业摔跤冠军赛
Title Match Pro Wrestling (USA) (Activision Anthology - Remix Edition),职业摔跤冠军赛
Title Match Pro Wrestling (Europe),职业摔跤冠军赛
Tomarc the Barbarian (USA),野人托马克
Tomcat - The F-14 Fighter Simulator (Europe) (Activision Anthology - Remix Edition) (PAL),F-14 - 雄猫
Tooth Protectors (USA),牙齿保卫者
Top Gun (Germany),
Towering Inferno (USA),摩天地狱
Track and Field (USA),田径运动会
Treasure Below (Europe),
Treasure Island (Europe),
Trick Shot (USA),特技击球
Trick Shot (Europe),特技击球
TRON - Deadly Discs (USA),创 - 死亡游戏
"Tunnel de L'Espace, Le (Europe)",
Tunnel Runner (USA),迷宫奔跑
Turbo (USA) (Proto),涡轮增压
Turmoil (USA),动荡
Tutankham (USA),图坦卡门
Universal Chaos (USA),混沌战场
Universal Chaos (Europe),混沌战场
Up 'n Down (USA),上上下下
Vanguard (USA),尖兵
Vault Assault (USA) (Unl),基地突击
Venetian Blinds Demo (USA) (Demo),百叶窗
Venture (USA),地牢冒险
Venture (Europe),地牢冒险
Video Checkers ~ Checkers (USA),雅达利跳棋
Video Chess (USA),国际象棋
Video Jogger (USA),电视慢跑游戏
Video Life (USA),电子生活
Video Olympics ~ Pong Sports (USA),PONG合集
Video Pinball (Europe),雅达利弹球
Video Pinball ~ Arcade Pinball (USA),雅达利弹球
Video Reflex (USA),电视反射锻炼
Vogel Flieh (Europe),
Wabbit (USA),瓦比特
"Walker ~ Schussel, der Polizistenschreck (Europe)",
Wall Ball (USA),立体壁球
Wall Break (Europe),
Wall-Defender (USA),守卫堡垒
Warlords (USA),军阀之战
Warplock (USA),光束枪手
Wing War (Europe),
Wings (USA) (Proto),翼之战机
Winter Games (USA),冬季运动会
Winter Games (Australia),冬季运动会
Wizard (USA) (Proto),巫师
Wizard of War (Europe),
Wizard of Wor (USA),巫师沃尔
Word Zapper (USA),单词游戏
Words-Attack (Europe) (Proto),
World Championship Baseball (Europe),
World End (Europe),世界尽头
World End (USA),世界尽头
Worm War I (USA),蠕虫大战1
Wustenschlacht (Germany),
X-Man (USA),迷宫人
Xenophobe (USA),异形任务
Xevious (USA) (Proto) (1983-08-02),铁板阵
Xevious (USA) (Proto) (1984-01-18),铁板阵
Yars' Revenge (USA),亚尔的复仇
Yars' Revenge (Europe),亚尔的复仇
Z-Tack (USA),飞碟
Zaxxon (USA),立体空战
Zoo Fun (USA),动物园游戏
Zoo Keeper Sounds (USA) (Proto),
